tweet_id,user_id,camp_type,community,aspect_prompt
1662102679051542528,2201679114,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['country'] based on following aspects pro aspects: ['america'], anti aspects: [], neutral aspects: ['stories', 'journalist', 'race', 'culture']"
1662142791726649344,1161269334188183552,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['twitter', 'woman'] based on following aspects pro aspects: ['truth'], anti aspects: [], neutral aspects: ['history', 'story', 'speech']"
1661548524830433281,1078311842706063360,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['work', 'voice'], anti aspects: [], neutral aspects: []"
1663537752863031297,28912098,BLM - Crossing,C3-2,"ideology: 'left', pro entities: ['president biden'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['job'], anti aspects: [], neutral aspects: ['retweet']"
1661396571043266564,329245246,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['action']"
1661482731451334657,1547734574473416704,BLM - Crossing,C3-2,"ideology: 'left', pro entities: ['democrats', 'democrats'], anti entities: ['republicans'], neutral entities: [] based on following aspects pro aspects: ['immigration', 'work'], anti aspects: [], neutral aspects: []"
1662530460054953985,976122092721725440,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['blm', 'blm'], neutral entities: [] based on following aspects pro aspects: ['brother'], anti aspects: [], neutral aspects: ['report']"
1662255712892755968,2992566598,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: ['children'], anti aspects: [], neutral aspects: ['food', 'business']"
1663702093935304704,1533469377437356032,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: ['black'], neutral entities: ['white'] based on following aspects pro aspects: ['american', 'peace'], anti aspects: [], neutral aspects: ['race']"
1662995083967250434,1151577398477041664,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['black'], neutral entities: [] based on following aspects pro aspects: ['mother'], anti aspects: [], neutral aspects: []"
1663905255006896128,983695928132419584,BLM - Crossing,C6-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['india', 'india'] based on following aspects pro aspects: ['christian', 'equality'], anti aspects: [], neutral aspects: []"
1661849178828582912,1204114355316375552,BLM - Crossing,C6-2,"ideology: 'left', pro entities: ['black', 'black'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['facts', 'america', 'civil rights'], anti aspects: [], neutral aspects: []"
1661221019322048512,24491044,BLM - Crossing,C6-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['family', 'family', 'brother', 'brother'], anti aspects: [], neutral aspects: ['business']"
1662474170058555392,1621279611006103552,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['congress'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['story', 'series']"
1662932984377507842,1490772343161073664,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['nations'] based on following aspects pro aspects: ['memorial day'], anti aspects: [], neutral aspects: []"
1661718039274876932,46690599,BLM - Crossing,C3-3,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['election'], anti aspects: [], neutral aspects: ['agenda']"
1662002903588929536,1225286345129635840,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: ['couple'], anti aspects: [], neutral aspects: []"
1663629330566529026,592993491,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['elections', 'democracy'], anti aspects: [], neutral aspects: []"
1662555272747819008,1500098000609284096,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: ['republicans'], neutral entities: [] based on following aspects pro aspects: ['families'], anti aspects: [], neutral aspects: []"
1661652584262926336,1626294277,BLM - Crossing,C4-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['germany'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['economy']"
1661583496089935874,166134301,ALM - Crossing,C7-2,"ideology: 'right', pro entities: [], anti entities: ['left'], neutral entities: [] based on following aspects pro aspects: ['kids'], anti aspects: [], neutral aspects: ['agenda', 'dollars']"
1663516171776262145,874006150399877120,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['truth', 'justice'], anti aspects: [], neutral aspects: []"
1663990737351090183,1125848519107964800,BLM - Crossing,C6-2,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['america', 'reparations', 'truth'], anti aspects: [], neutral aspects: []"
1664014761963446279,953118352834224000,BLM - Crossing,C6-2,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['book', 'reparations', 'reparations', 'american', 'reparations'], anti aspects: [], neutral aspects: ['politicians']"
1662685781075578885,281826197,BLM - Crossing,C3-2,"ideology: 'left', pro entities: ['dems'], anti entities: ['maga', 'republican'], neutral entities: [] based on following aspects pro aspects: ['house', 'life', 'americans', 'america'], anti aspects: [], neutral aspects: ['agenda']"
1663057646734413824,1634963367835361280,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['memorial day'], anti aspects: [], neutral aspects: []"
1661414206355144721,1545469986247950336,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: ['reparations'], anti aspects: ['reparations'], neutral aspects: ['funds', 'homes']"
1661929741090271233,977917746230038400,ALM - Crossing,C1-3,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['justice'], anti aspects: [], neutral aspects: []"
1661790733152468993,942156122,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['kevin mccarthy'], neutral entities: ['guy'] based on following aspects pro aspects: ['america', 'work', 'job', 'work'], anti aspects: [], neutral aspects: []"
1664020202160369665,705971428185632768,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['christian'], anti aspects: ['police'], neutral aspects: []"
1661202228592496640,2808650785,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['country', 'girls', 'women'] based on following aspects pro aspects: ['abortion', 'laws'], anti aspects: [], neutral aspects: ['supreme court']"
1662255048502460421,1584923709185441792,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: ['donald trump', 'ron desantis'], neutral entities: [] based on following aspects pro aspects: ['dad', 'dad'], anti aspects: [], neutral aspects: []"
1662459452430204928,2155207283,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['country'] based on following aspects pro aspects: ['memorial day'], anti aspects: [], neutral aspects: []"
1662464670370873344,21294356,BLM - Crossing,C4-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['pakistan'] based on following aspects pro aspects: ['mother', 'children', 'job', 'house'], anti aspects: ['police'], neutral aspects: []"
1661443278980481059,908182447,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: ['gop'], neutral entities: [] based on following aspects pro aspects: ['americans', 'democracy'], anti aspects: [], neutral aspects: []"
1661512584539824128,2155207283,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['governor']"
1661612281564913665,1352418340346728448,BLM - Crossing,C6-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['alabama', 'alabama'] based on following aspects pro aspects: ['america', 'university'], anti aspects: [], neutral aspects: []"
1663028839440699394,83018835,BLM - Crossing,C6-1,"ideology: 'left', pro entities: ['democratic party'], anti entities: [], neutral entities: ['president'] based on following aspects pro aspects: ['election'], anti aspects: [], neutral aspects: []"
1663250020181872640,1047700189010649216,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['white house'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['governor', 'race', 'report']"
1663383102973005825,1290880988420042752,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: ['work', 'americans', 'nation'], anti aspects: [], neutral aspects: ['politicians']"
1661315747392417792,1513093815451725824,ALM - Crossing,C5-2,"ideology: 'right', pro entities: ['trump'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['food', 'food']"
1661780376530944000,804014602493235200,ALM - Crossing,C1-3,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['black lives'], anti aspects: ['black lives'], neutral aspects: []"
1662854488955269120,17292374,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: ['justice'], anti aspects: [], neutral aspects: []"
1661365145707134979,865718781594800128,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: ['ron desantis'], neutral entities: ['florida', 'new york', 'president', 'florida'] based on following aspects pro aspects: ['laws', 'constitution', 'job'], anti aspects: [], neutral aspects: ['governor']"
1662981911390691330,4292124972,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['police', 'husband'], anti aspects: [], neutral aspects: []"
1663795589925212160,2821916034,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: ['trump', 'maga'], neutral entities: ['men', 'men', 'men', 'men'] based on following aspects pro aspects: ['christian', 'equality'], anti aspects: [], neutral aspects: []"
1663928809211691008,2914834269,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['vote'], anti aspects: [], neutral aspects: []"
1662008685931970561,125522286,BLM - Crossing,C6-2,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['reparations', 'book'], anti aspects: [], neutral aspects: ['report']"
1662030579515129857,141605349,BLM - Crossing,C3-1,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: ['london'] based on following aspects pro aspects: ['equality'], anti aspects: [], neutral aspects: []"
1661499172694945793,1193077441914429440,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['doj', 'dc'] based on following aspects pro aspects: ['evidence'], anti aspects: [], neutral aspects: []"
